gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	lfqeae5	lfqeae6	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Mapk3	28.2318295997043	28.1333004363388	27.7214934005878	27.9873390521667	27.888264160668	27.7292949339475	27.6490393679931	27.6723612416019	27.6792245022566	28.0355382178787	27.2199271315178	27.9924453298931	27.6642308991993	-0.328214430693876	0.0429652670588769	0.129479068187313	2.9492092067298	0	0
Omg	29.4418382402224	28.8980163411147	28.9736656643634	28.4279430327597	28.6516759917175	29.1203552002792	28.6279449909699	29.0177844257347	29.6858548232852	28.2109934335108	27.6932527629264	28.8786278540355	28.726030939451	-0.152596914584503	0.661405284700014	0.777197526419204	0.363646785611591	0	0
Map2k2	25.5019404182427	25.7798910473964	25.416351192402	25.9817655011703	25.5844852272553	25.2289801158461	25.5064874941226	25.4609210323154	25.2968761685439	25.8757008007886	26.6714166720235	25.6528866772934	25.6733970472734	0.0205103699799949	0.934909447724755	0.960672414747177	0.0578835329713995	0	0
Kcnc3	29.0564911558426	29.0223426239649	28.2636498864261	28.0516508916451	28.3381987722235	28.0367961536889	27.7565909333689	27.1901817108545	28.0053352574179	27.4214165297635	27.4974703361308	28.5464666660205	27.6512984868708	-0.895168179149714	0.00829919717609586	0.041371912342975	4.59520454465122	1	0
Crk	25.1440990000171	25.137860140419	24.2083629741134	24.6429533423782	24.0424328934564	25.1291981041545	24.4420874879056	24.9169323743114	25.12289433077	25.2659938268944	24.8670283171295	24.6351416700768	24.9573557401942	0.322214070117422	0.257224947041643	0.413828821798539	1.2728939672878	0	0
Glra1	28.5425933666315	28.0511322537415	28.0488999837523	27.8680298409745	27.8820369834743	28.2162307548073	28.1516082532445	27.9190031362458	27.7754896206132	27.790233438781	27.5207328060239	28.0785384857148	27.895549668286	-0.182988817428882	0.289041748968293	0.44952952013859	1.15351223574576	0	0
Hepacam	30.7232198723873	30.541209043761	30.1491628221578	30.0000781639973	30.2015134009876	30.4192076566965	30.2288287801094	30.4594364966824	30.5811840283876	30.2926350581185	30.2197425374365	30.3230366606582	30.3668390929051	0.0438024322469275	0.775042471809913	0.858713283391901	0.219751585964908	0	0
Spr	28.0452065659058	27.5492931438591	27.9570403839454	27.8490003247143	27.6221951812614	27.898448885778	27.4860039346417	27.5239508536172	27.423742228935	27.7527047550682	27.4747550938893	27.8045471199372	27.5932676253216	-0.211279494615596	0.122105402221962	0.256436626944245	1.96332575751355	0	1
Maoa	30.7236267582069	30.4721809775737	31.6564234447932	31.2968521065097	31.2899450496524	30.7418991992413	30.7935859461941	30.7641421683016	30.8472239097961	30.8554902454605	30.6746357897419	31.0878056673472	30.7794962097892	-0.308309457557922	0.224806682784893	0.381614176745625	1.38981332726327	0	1
Btf3	23.4748169709686	21.7631843381655	23.1578921263727	23.1174998623714	23.1313979336471	24.2579621009818	23.6853870124977	23.8148961251066	24.5321356815004	24.4143523297047	24.467870188648	22.928958246305	24.1954339064065	1.2664756601015	0.00924949460034984	0.044596725087931	4.48691841848281	1	0
Ifit1	22.7157814210549	21.7101042439943	21.9744633902918	22.5504995672472	22.4969519415353	26.398489288059	25.6784187524222	25.745990815891	25.7417031522912	25.4311274829976	25.8962444385088	22.2895601128247	25.8153289883616	3.52576887553695	0.000000762210380358577	0.0000730850867566682	13.7400634247184	1	0
Surf4	25.9275278783402	26.0943425517736	26.3969227374704	26.3702273718444	26.8526954187545	27.6948473417468	27.5562543798496	27.9241104284333	27.3467187747506	27.4350763229587	26.6072433849253	26.3283431916366	27.427375105444	1.0990319138074	0.00141550816098198	0.0119960742127665	6.3812938373088	1	0
Myo6	29.5665610791579	29.2127799667865	29.5090918114852	29.8620398115421	29.887654270555	29.8059198486711	29.7336163459674	29.8956639125649	30.4609991234703	29.9077030421558	30.5373258581484	29.6076253879053	30.056871355163	0.449245967257649	0.0417412703977348	0.127348821322544	2.9731424880824	0	0
Syn2	30.8883803009869	30.929947444697	29.9399971913948	29.8488511303025	29.9291714798126	30.3392612179899	30.2614770007069	30.157860331791	30.7057790944909	29.9605796559832	30.0342004581791	30.3072695094388	30.2431929598568	-0.064076549581916	0.820433578822392	0.88990791549061	0.16827203604228	0	0
Sqstm1	24.1592326418786	23.5748475656362	24.4270079122755	24.6204762478626	24.3858760892644	24.4058099037509	25.1332808357024	24.6123429948166	25.2867258249966	25.5147867594709	24.532551880695	24.2334880913834	24.9142496999054	0.680761608521987	0.0277090984741173	0.0969673977884647	3.36635642139289	0	0
Isg15	22.3642455031128	21.3877666678779	21.0019718340048	23.6742449625443	21.9968325731655	26.8266287820136	27.2923717685766	27.6025788106026	26.9114795831097	26.807717121188	27.0191374871924	22.0850123081411	27.0766522587805	4.99163995063942	0.000223446769632025	0.00313760401207145	8.31612099923615	1	0
Pnoc	23.5556130213724	21.6614123698325	22.1330345177191	23.8314173481766	21.9840931704185	24.1967053728	24.4052256195549	24.1512017757601	24.0299375927991	24.466003749506	24.4771663355998	22.6331140855038	24.2877067410033	1.65459265549949	0.0189524472014	0.0747113767375802	3.7425282424341	0	0
Cyp1b1	23.1316175088496	22.9273886719523	23.7853104540676	21.8185557922531	21.6091823157934	22.3199785587924	22.6866270474349	22.8184503325656	21.6518979364426	21.4362615043998	22.942182966218	22.6544109485832	22.3092330576422	-0.345177890940985	0.499885871510341	0.650239141390971	0.62095769267173	0	0
Hspe1	33.0957369940051	33.1778786698881	33.191414794933	33.5627456250281	33.2939233868081	33.0296993734764	33.123352651627	32.7629154035556	32.5458643152602	33.1061198014077	32.9566908246966	33.2643398941325	32.9207737283372	-0.343566165795281	0.0206192170432572	0.0789932561611541	3.66212669747428	0	1
Ptprj	24.4843145060726	24.9583686286679	24.3499609392296	25.0375399162382	24.6051249933143	24.4745075590299	23.9680719030632	24.1838176887179	24.532551880695	24.6574732874224	24.8111273143545	24.6870617967045	24.4379249388805	-0.249136857824052	0.210495501384755	0.366972936440124	1.446254423926	0	0
Ptprd	27.4944978276648	27.3803043673536	27.0359052291389	27.0615727535128	27.2594355407262	26.7754268251208	26.8666746720631	27.0074220489396	26.8725574686701	26.5457777997423	26.5612020437042	27.2463431436793	26.77151014304	-0.47483300063924	0.00324578331339792	0.0212336233913517	5.55750561020866	0	0
Top2b	30.2918669959422	29.8328126017916	30.3671346607931	29.9446120294643	30.1352836235821	29.9446120294643	30.6643295745231	30.6805161200479	30.2597946881119	30.3832948373987	29.9696644940087	30.1143419823146	30.3170352905924	0.202693308277784	0.253482643991355	0.409575230252762	1.2877996263074	0	0
Tpp2	25.1003710380265	26.183836614645	25.270064296979	24.8688658753587	24.9919186450175	25.6231864795899	25.346752584878	25.4105727214169	25.9441819352899	25.8800292518119	24.9667525659425	25.2830112940053	25.5285792564882	0.245567962482827	0.40657968709207	0.564768803758687	0.824267694496461	0	0
Gk	31.0069140059393	30.5761459263426	31.4251738763813	31.398715562946	31.3210923611516	31.0987985252684	31.105682819717	30.7753326267569	31.0313108640868	31.1829918033804	30.6384962089416	31.1456083465521	30.9721021413585	-0.173506205193632	0.37844809129257	0.540226199224953	0.888364487296367	0	0
Sdc3	25.2404172313465	25.3084493031538	25.788653820546	25.4250557942022	25.7822679962589	26.0355906537753	25.6293423888794	25.7647116656825	26.3777089818897	25.6566825678769	25.0321678383151	25.5089688291015	25.7493673494032	0.240398520301682	0.301055744916558	0.461909285790157	1.1143185458237	0	0
Guk1	26.9128504233816	26.16953374519	26.8669104450725	26.6583997863567	26.5652903819652	26.5358623308772	26.5831943532448	26.2439070086402	25.9262614239098	26.3055647114554	26.4404567066321	26.6345969563932	26.3392077557933	-0.295389200599921	0.112932968454873	0.244834006546869	2.03012413788145	0	1
Gpd2	32.4679615044247	32.0746647464644	33.1302284642514	32.9605106126466	32.8409179155569	32.7916079777649	32.6043032796332	32.7220188901959	32.9694758088836	32.5325732448244	32.8538742173194	32.6948566486688	32.7456422364369	0.050785587768118	0.8102091815856	0.882239459247655	0.180757806699569	0	1
Hist2h2ac/Hist2h2aa1	24.6070457999336	25.1819996427445	24.519053579814	25.3959754548538	24.7467853291285	26.8058737353064	25.4519593862437	27.6457453855907	27.9268834824205	27.6109782917452	27.2199271315178	24.8901719612949	27.1102279021374	2.22005594084252	0.000941454954533525	0.0089504895960751	6.80381768401584	1	0
Srm	25.1437098607147	24.9229316818696	24.7835674064366	25.1033758608421	25.1284116371481	24.828857406672	25.0756149389409	25.2095161332829	24.9511370594368	24.7785632562897	25.3124018947793	25.0163992894022	25.0260151149003	0.00961582549803097	0.933160010537499	0.960639569130015	0.0579328598994537	0	0
Ugt8	27.9801099350179	27.8867534850945	29.2240282524628	29.3872040248699	29.0835744805302	27.9741034748639	28.1195638965449	28.3267170777407	28.5405625715621	28.4281427662596	28.237447916103	28.7123340355951	28.2710896171791	-0.441244418416012	0.24751050070098	0.403921633539349	1.30785267782849	0	0
Vcl	28.1228745882429	27.7982911309469	27.9176381325572	27.5377146473899	27.4365067009738	28.0688159099888	28.0538271371362	28.1629817765285	27.9579813502622	27.7058285207569	28.0892186661859	27.7626050400221	28.0064422268098	0.243837186787623	0.133722276430938	0.272643960936955	1.87490989476778	0	0
Cr1l	25.4253119602294	24.676267883532	25.2134893259203	25.4750025862845	25.4872927128394	25.8591569245273	25.8207500387617	25.4451224788116	25.6898450928135	25.9393247107855	25.2529555521063	25.2554728937611	25.6678591329676	0.412386239206526	0.0614085137243129	0.163002391781032	2.61703496119593	0	0
Gart	27.0615727535128	26.9585898839464	25.0629522689171	25.2042263448786	26.1986361271367	26.6601693799674	26.6768059014539	26.7106969385752	26.4884117882164	26.7683763771687	26.0989666427374	26.0971954756783	26.5672378380198	0.470042362341527	0.333053581573678	0.493864314741371	1.01781336752678	0	0
Retsat	22.8853220657708	22.1801476558376	23.3815975704728	22.4963483687255	22.3959142777854	23.4744456686783	22.9675794916641	23.1102991429908	23.2027103400426	23.5331462427686	22.6211364890973	22.6678659877184	23.1515528958736	0.483686908155182	0.0967200766746618	0.222171510828313	2.17025426385709	0	0
Ctnna3	28.7195037685057	28.4940399745855	28.4271837931733	28.7310121003958	28.6088653812315	28.5088463219065	28.1243545285753	28.6281188704027	28.3007296606733	28.1335454218275	27.8514449142553	28.5961210035783	28.2578399529401	-0.338281050638219	0.0339252234815875	0.110751994167517	3.17459541913473	0	0
Ptpmt1	27.9612423039506	28.0464040609109	28.7465034551576	28.8802862105873	28.8035046005723	28.3059560333296	28.1884377029148	28.1383875876142	28.1546531893847	27.66675223679	27.9148472334455	28.4875881262358	28.0615056639131	-0.426082462322615	0.103276479430398	0.231181982164494	2.11289913327228	0	1
TCAIM	25.0406783488151	25.9228409691532	25.5199833929683	25.2434349285038	24.8742238185337	25.2438343909807	24.6198608471572	24.4468268595958	24.7605555008719	24.6967319860917	24.2863028092948	25.3202322915948	24.6756853989987	-0.644546892596146	0.0236342975821252	0.0866849209678821	3.52807513446908	0	0
Dos	24.3647951176141	24.7629391572917	23.8854856213869	24.5258782423046	24.262198672098	24.5216315881364	24.165686632694	24.1713484681865	24.1807104726045	23.9533147798264	23.9099472705169	24.3602593621391	24.1504398686608	-0.209819493478275	0.259724464832313	0.41565822793383	1.26653032498805	0	0
Grm7	25.628869788829	25.4772589952327	25.1590401156835	24.5359957771475	25.6078359775901	25.5763189528528	25.4417393204759	25.3647283369979	25.1418405295863	25.1762653871287	24.9633607344442	25.2818001308965	25.277375543581	-0.00442458731556883	0.98492904427493	0.989943657558151	0.0145816780532587	0	0
Cltc	33.8736248289267	33.7419393695079	33.4764122896471	33.1826810865903	33.3312470384771	33.6543761004937	33.530202684104	33.6681819000188	34.1019631216383	33.7327716944617	33.6000103973772	33.5211809226298	33.7145843163489	0.19340339371913	0.243178326537172	0.401035117375307	1.31819952043931	0	0
Git1	25.6217900887564	25.1054555369189	25.4077558104943	24.9791069580875	25.1375084017951	25.106414377224	24.9598724958486	25.4142878041309	25.6455117763576	25.0515056918249	26.3806841912592	25.2503233592104	25.4263793894409	0.176056030230423	0.496900603536303	0.648870982672309	0.623996444339886	0	0
Sptbn2	29.3856004819952	28.7438742513328	28.8355106515916	28.7924693091098	28.6643126184966	28.9704327022488	28.8849502251267	29.0399884791955	29.3094948459911	29.112919633513	29.0538530250578	28.8843534625052	29.0619398185222	0.177586356016956	0.258389467973418	0.415101608053632	1.26846357410819	0	0
Pkp4	28.1786416024448	27.9402212819576	27.7584347958611	27.8248094177291	27.8537069386316	27.8100487004628	27.9089629878871	28.0203038155145	27.6555366189605	27.2556590853622	27.1798756894114	27.9111628073249	27.6383978162664	-0.272764991058466	0.129399586803791	0.267037927292479	1.90488343300886	0	0
Ahcyl2	29.63727006617	29.1424833853981	28.5890656697683	28.7882430853155	28.7714337035402	29.1277034500893	28.6071728219632	28.9491008079854	28.8599092800721	28.6651262830616	28.8061196562208	28.9856991820384	28.8358553832321	-0.149843798806355	0.488221393199716	0.639528101318598	0.64492034134377	0	0
Mars	26.4419767164737	25.864102244206	25.9444947437684	26.1946217601273	26.1311820274469	26.6704714836059	26.8349684322476	26.5061393917743	26.7507257929991	26.6921887303966	26.4961448966755	26.1152754984045	26.6584397879498	0.543164289545373	0.00293746002659863	0.0199153855540707	5.64997277979085	0	0
Elfn2	25.8352576412576	24.9061896533828	24.80405261651	25.1954292825118	25.4187654759591	25.2522698519577	25.0900671796287	25.229493621828	24.9285899380318	24.6235493199275	24.3568935887038	25.2319389339243	24.9134772500129	-0.318461683911362	0.214433208382586	0.371330158582023	1.42922560256085	0	0
Arhgap23	24.5396681153186	24.1688263402245	24.6317308194308	24.2042636648047	24.5576572112129	24.5971318884944	24.2586091622823	24.4102815717659	24.6362192445645	24.5861759584604	24.2858091341605	24.4204292301983	24.4623711599547	0.0419419297563799	0.732996535851479	0.830218148605321	0.268437625223952	0	0
Nlgn2	27.3760037368973	27.361853842302	26.377080096988	26.8974682649732	26.6697959696914	26.8346068394371	27.2748875529852	26.894811473643	26.4769964441479	27.1140622442695	26.575713269257	26.9364403821704	26.8618463039566	-0.0745940782137318	0.756530457700983	0.845741577629747	0.241711189965113	0	0
Myof	22.4257348686485	22.3850923884208	21.810633501643	23.6752714559552	22.5203518582167	27.4872313685482	27.2407265628946	27.9510481030278	27.2425448189055	27.5573504583896	27.9425721337568	22.5634168145768	27.5702455742537	5.0068287596769	0.0000117901830508849	0.000407916023904841	11.2594401988373	1	0
Pnkd	25.8996132281398	26.5368851036438	26.2038717574236	26.5313177976418	26.7948875980561	26.2699573263502	26.2018919317027	25.6677404629302	25.6573097258281	26.402024089372	25.3943080337967	26.393315096981	25.9322052616633	-0.461109835317696	0.074153989405668	0.185078588680621	2.43379009212088	0	0
Kiaa1161	24.601955726298	24.9135581808319	24.3951256378632	24.7070932569661	24.4517393458191	24.6814782106565	24.5440390268718	24.6579638609746	24.13131942604	24.5442159469825	24.5184533821764	24.6138944295557	24.5129116422836	-0.100982787272052	0.435273358017648	0.590863031469195	0.759104358260776	0	0
Sv2c	29.2403626365407	29.4775755374166	29.4391253830464	28.8553714268934	29.309776709179	29.1300136107765	29.1473927481022	29.0739054181548	29.3166544228719	29.1805634719708	28.8905272121766	29.2644423386152	29.1231761473421	-0.141266191273083	0.300208927652396	0.461098929611644	1.11685177818494	0	0
Kazn	23.5748475656362	24.0004113238594	24.1549911192591	23.828324787799	23.8884615936475	23.1426275016327	23.2077376509144	22.9441193654545	23.1566583681918	22.7659764111312	23.4464482822814	23.8894072780402	23.110594596601	-0.778812681439245	0.000292146291592955	0.00382985529135139	8.02849440279744	1	0
Thsd7a	23.9845929938261	22.0946652522826	23.8329664810558	21.9660645428478	22.5082161305538	23.7325202241921	24.2424176155488	24.3605818900246	24.635887247085	24.9120052258478	24.1335160257653	22.8773010801132	24.3361547047439	1.45885362463074	0.0239390082004475	0.0872743035791926	3.5182992501921	0	0
Armcx2	24.3417061190821	23.2307546036195	25.3063994031758	24.1974554872249	24.4737027772917	24.9092148450457	24.6180130684276	24.3661300811968	24.2352762678017	24.8737076905356	24.0104345416228	24.3100036780788	24.5021294157717	0.192125737692898	0.616760633876436	0.743815110528516	0.426984038436356	0	0
Cep170	25.4449329788169	25.5601380501422	25.3019421231342	25.91083941161	25.5176427190796	25.5289209598514	25.8136735642815	25.9103133438609	25.8376895223213	25.8661086595834	25.7825179737414	25.5470990565566	25.7898706706066	0.242771614050064	0.0772003805665296	0.190427781693384	2.39268412471084	0	0
FAM120A	22.6769259733244	20.6501696317127	22.4761495230734	21.4460044591508	22.4098619150451	23.1857241744502	23.8853925232653	23.5318383228332	24.16721905096	24.2679233759674	24.070055413599	21.9318223004613	23.8513588101792	1.91953650971789	0.00466600265596984	0.0274721138832189	5.18588826474492	1	0
Rftn1	24.5619157912843	24.3370164130317	24.4180255250929	24.3016630853613	24.2845389075701	24.7502146521467	24.1495747196086	24.7509301986443	24.3400766454757	24.1796479374114	24.58732109091	24.3806319444681	24.4596275406994	0.0789955962313762	0.540552794264882	0.683532470818743	0.548918221026075	0	0
Usp7	23.8134289277454	23.9361598463005	24.2504638190225	23.8038063429666	23.365462753815	22.8442950693727	23.1825301428574	23.1711804634282	23.2634170738046	22.7813677185131	21.756904922707	23.83386433797	22.8332825651138	-1.00058177285617	0.00590093110068147	0.0325715867991563	4.9402421841487	1	0
Nop58	24.5764631257612	24.6933325337395	24.6950332611904	24.367130493858	24.47283558691	23.7904447525509	24.9591207582124	24.9469947729338	24.5249223403045	23.884088518362	24.689231923085	24.5609590002918	24.4658005109081	-0.0951584893837349	0.679937287032986	0.791765973380535	0.336854026875228	0	0
Exoc3l4	23.9473515665651	24.0004113238594	23.2855975073786	23.0774090316993	23.7231742940287	23.5866913805474	23.4264961368033	23.5764631257612	23.9183435457189	23.3286869783668	24.9986479269557	23.6067887447062	23.8058881823589	0.199099437652645	0.539171413533744	0.682875350441392	0.550305836594437	0	0
Lrrc16a	23.6648144325485	22.2111587226916	22.6904406752712	22.8637903858906	22.1709468641735	23.8569983905679	24.0846442683801	24.2120053006483	24.1655333013046	23.8136246402928	24.0296006522847	22.7202302161151	24.0270677589131	1.30683754279799	0.00719682129140398	0.0375351302720482	4.73561469965084	1	0
Slc25a23	28.0025481650429	27.4954130981417	28.8327069888772	28.0905821051331	28.4367052524723	28.1615409544364	27.954102837562	27.6495191126728	27.8222584470094	27.711616145386	27.4783087220251	28.1715911219334	27.7962243698486	-0.375366752084808	0.179297017002117	0.331526605542207	1.59280344131093	0	1
A2mp	22.4446360018364	22.4234773464504	22.9509715106324	22.2875909165561	23.6273443846609	25.5964211382456	25.4037313728745	25.9758096674573	25.8064884590112	25.6656820233682	25.6413003287449	22.7468040320273	25.6815721649503	2.93476813292304	0.000118544732988274	0.00191323167740074	9.0297727013077	1	0
Nomo1	28.2004614053673	28.2053175540522	28.5289135100499	28.4374991853217	28.6055842422018	28.5507614611615	28.7142392280012	28.7861876532852	28.9950175821295	29.0887386310556	29.1321974865329	28.3955551793986	28.8778570070276	0.482301827629058	0.00393465057682507	0.0240961447734032	5.37505384668896	0	0
Kdsr	25.4523679437294	25.2249022646306	25.3945697175142	25.5760017217304	25.6011339765201	25.5694106296483	25.6526130576563	25.9602482178287	26.1363353199788	25.9150638637387	26.1507564546905	25.4497951248249	25.8974045905902	0.447609465765268	0.00520947324893705	0.0297329799718244	5.07179212595319	0	0
Tmem132e	25.3212386236981	26.1982426878435	25.2294202750199	24.6563279666607	24.0487648984875	24.7651671017819	24.5313624214464	25.3661967969609	25.4277432716039	24.6095841180611	24.5324329788908	25.0907988903419	24.8720811147908	-0.218717775551106	0.60224114801509	0.732025096971619	0.450034983733483	0	0
Gpsm1	24.3118824352119	24.4042512864045	24.2194102085585	24.5461017460872	24.4060695096791	24.0521693431693	23.9695656946937	23.8720172522003	24.1420353646293	24.0734100441578	24.1834391180261	24.3775430371882	24.0487728028128	-0.328770234375483	0.00156657007486058	0.0130133890377032	6.26385946206387	0	0
Tpm4	25.1868049100462	25.6665220047281	25.4430049813014	25.1186236592922	25.5201033252203	25.2416905239898	25.1496522400966	25.4616393115493	26.0904306755326	26.1647280440414	25.9310049064763	25.3870117761176	25.673190950281	0.28617917416334	0.208346957445799	0.364734587351602	1.45508107965362	0	0
Cltb	29.1796621729648	29.105645357984	28.7546491527398	28.9991911538741	28.9965268466477	28.9737751294449	28.9107079126553	29.0696611415887	29.3127437702583	29.3405775650449	29.7356189006089	29.0071349368421	29.2238474032669	0.216712466424756	0.171985527181712	0.322448843140685	1.63285780133272	0	0
Fam134a	24.5303506094577	26.0743291598737	24.2486555223769	25.4573242621537	24.5635458895629	24.6186852618193	24.2541457309509	24.8594176275622	24.7805669997242	24.5404960608454	24.7886040406851	24.974841088685	24.6403192869312	-0.334521801753798	0.391511938350644	0.552761491419757	0.855270982187395	0	0
G6pc3	24.9187074950248	26.5602692698467	26.0575915368783	25.2085118206486	26.1578651491969	25.3073031079073	25.2383411749594	25.6818802883718	25.1582312249853	25.7242677774102	25.3340861134126	25.7805890543191	25.4073516145078	-0.373237439811302	0.30202885708597	0.462835088758226	1.11142985175024	0	0
Pptc7	28.3043030628915	27.7925313671823	28.7235128417442	27.8795268820194	28.3290720792949	28.0807059705522	28.2008822956722	27.7816303575601	27.6336719759536	28.0840055331402	27.4530119724699	28.2057892466265	27.872318017558	-0.333471229068454	0.149021805091809	0.29446585716959	1.76382772924479	0	1
Lpcat4	25.2789507606393	24.8321939018602	25.8458460559685	24.8016866532901	24.7715281568137	25.2943890948584	25.0269444922178	25.1765317179517	25.6626160086615	24.7918361642441	24.9341360838514	25.1060411057144	25.1477422602975	0.0417011545831265	0.868323737553991	0.922000863644127	0.11715999285041	0	0
Dpp10	26.281287682802	26.4071398906167	25.730007968152	25.8874625375437	26.3510231888066	26.0006906889488	26.3268542013888	26.4063939514105	26.4283664349559	25.91536025249	25.6389553125292	26.1313842535842	26.1194368069539	-0.0119474466303409	0.95070593725566	0.970264178462226	0.0435504846321826	0	0
Asic1	24.0451857311096	23.9236118454958	24.0277460715163	24.0327143535262	23.9864170463198	24.112671120078	24.3556844574352	24.0117145479537	24.1930241638871	24.0003253544859	24.1228153590404	24.0031350095935	24.1327058338134	0.129570824219829	0.0626421323399857	0.164625682171489	2.60273867619214	0	0
Eif4g1	22.8009186741197	22.9218296343148	23.1758979547961	23.0846656527579	23.0797800438011	24.7161772433057	24.5313624214464	25.0249597225772	24.6505329050837	24.5601088885869	24.4461327252817	23.0126183919579	24.6548789843803	1.64226059242236	0.000000103570188818305	0.0000160108622022715	15.9305894738001	1	0
Soga3	27.4985358983303	27.24698988527	26.8890189056713	27.1775965498523	27.2319668924489	27.4342810552902	27.5452475487718	27.3310814935071	27.6204482807974	27.6538296509665	27.2902637206532	27.2088216263145	27.479191958331	0.270370332016498	0.0514879656615858	0.144597165489776	2.78988882319255	0	0
Sri	26.7215585879923	26.9009263084334	25.9942083976106	26.4828077105907	25.5969329137178	26.107133089481	26.3726370019126	26.2387420501233	26.0736143427039	26.0761452440529	26.3222018652901	26.339286783669	26.198412265594	-0.140874518074991	0.594798917233036	0.727870545612858	0.458246210135945	0	0
Xpnpep1	24.7370158122262	24.4640725556487	23.8011439064703	24.5042763739664	24.3406200078627	25.1144991778352	24.7261923767298	24.8776911613208	24.949000590285	24.6612300951995	24.2863733205257	24.3694257312349	24.7691644536493	0.399738722414455	0.0752707080919269	0.187256112940331	2.4169152789283	0	0
Ppp2r2a	25.6154895501335	25.1812793661466	25.0528741383813	24.7540438016322	24.8446015692763	25.4535615257258	25.0355277304707	25.1860870291201	25.3278993408585	25.3004765723559	26.731432980206	25.089657685114	25.5058308631229	0.416173178008869	0.194576126915228	0.350132698084454	1.51402629686984	0	0
Casc4	22.7626730758398	21.9131846962872	23.9761790494911	21.6636029192089	21.8770310626818	24.1172765680074	24.022506662493	24.1695146306968	23.9284995804055	24.2948798432309	23.7364481775788	22.4385341607018	24.0448542437354	1.60632008303365	0.0186415101963477	0.0737746559185646	3.76073090276181	0	0
Bckdhb	27.7955070197481	27.438411668294	28.4671938834305	28.6066787845694	28.2279341992826	28.07709318856	28.3078676360365	28.2938192668008	27.9451983149627	27.8625423948871	28.0817728084922	28.1071451110649	28.0947156016232	-0.0124295094417022	0.958792548634508	0.975062967641639	0.0364327066189279	0	1
Sik3	22.9070383595591	22.7532728310388	22.562447715253	22.4989875814625	23.1807797642907	24.5057306426847	23.6677404629302	24.52169148704	24.5201932678669	23.9588111052979	24.7099874357949	22.7805052503208	24.3140257336024	1.5335204832816	0.0000470131316933495	0.00101793854326515	9.94013382148326	1	0
Uggt1	28.0298112493278	28.3532126633724	28.0026554605242	27.8460732981837	27.8668515054323	29.2092279298913	29.310730299254	29.3626273436936	29.3407261094448	29.4816419398793	29.3393674195462	28.0197208353681	29.3407201736182	1.3209993382501	0.0000282970867889575	0.000698272229880452	10.4839227813231	1	0
Slc39a10	22.4806700848659	21.932559967172	23.4438409484645	22.9800759285779	23.6456381360488	24.0291793659506	24.4280309189064	24.1221044188794	24.6624801936423	24.1636152826743	23.6220974107256	22.8965570130258	24.1712512651298	1.27469425210394	0.0112856268060913	0.0516706187738641	4.27451202912711	0	0
Ttyh3	28.0877527950934	27.5097525374143	27.4367449594931	26.9230904153999	27.2041517021302	27.7108939607729	27.2735543165528	27.9513816612831	27.7710243345488	27.5713072079309	27.6291617071401	27.4322984819062	27.6512205313714	0.218922049465267	0.347700567252436	0.509333524093922	0.973317417015093	0	0
Xpo1	23.6572006744625	21.7807008964176	23.6906178485957	22.2875909165561	23.2701356063253	23.2262922329173	23.1268059138126	24.050260522116	24.1196529398853	23.0847740086013	24.4962515862878	22.9372491884715	23.6840062006034	0.746757012131926	0.146728236445425	0.291372758290442	1.77906209502942	0	0
Nes	23.098526255592	22.8007710602026	23.087243504181	22.1631890279874	21.3648678138107	24.4760539555603	23.9459238623012	24.4789567013295	24.136648235074	23.5261171188745	25.4171564025814	22.5029195323547	24.3301427126202	1.82722318026542	0.0024887466885979	0.0179139870185846	5.80276972393098	1	0
Slc12a6	24.4678080128969	24.7476562279244	23.7994650333168	24.4871393472203	24.1269161676464	24.3821200126307	23.7805669997242	23.8395167535609	24.0322098852976	24.3945370096451	24.1834391180261	24.325796957801	24.1020649631474	-0.223731994653527	0.291837848922345	0.451340009669765	1.14771342093774	0	0
Cox11	24.5898943204251	24.4137069440623	25.0894207384659	25.3110855670959	25.3508040584845	24.7977842041718	25.4817920424062	24.9934311532491	25.1543731303694	24.7853646598171	24.4455645486912	24.9509823257068	24.9430516231175	-0.00793070258927742	0.974422183822494	0.982900345296024	0.0248829434642896	0	1
Snx6	24.5795737491347	24.3570278740895	24.2627721657864	24.3350408180501	24.5837108414608	24.846802623462	24.2096276804311	24.8533381135374	24.7157584335079	24.6345031013002	24.7081989923752	24.4236250897043	24.661371490769	0.237746401064669	0.0754506597898202	0.187425917286926	2.4156076319863	0	0
Kank4	23.9208892648786	23.0959365210896	23.9060978818081	23.951715142436	24.1498072685774	23.5644183994419	23.0491140160428	23.5872638558698	23.2848918604871	23.6991174389267	23.4225237093464	23.8048892157579	23.4345548800191	-0.370334335738836	0.121944529225729	0.256419699299215	1.96342099443781	0	0
Ano6	24.1912930048981	24.7170668106502	24.0492636119939	24.2258952357522	23.6843171607313	24.5950839790984	25.3419096739383	25.4306490670932	24.6869903040584	25.2547224341179	24.7225490740662	24.1735671648051	25.0053174220621	0.831750257256918	0.00543676128766563	0.0307685849602122	5.02239809377396	1	0
