gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	validation	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Mrps14	26.66268349	27.33402634	26.69085693	27.25250435	27.14792633	26.85269547	27.27994347	26.18388367	26.33451271	1	27.017599488	26.66275883	-0.354840657999997	0.274478435976402	0.878205070321633	0.18737023099139	0	1
Txnrd2	27.69839478	27.69919014	27.33687973	27.36832237	27.28749275	27.56059647	28.07966423	27.18039703	27.88994789	1	27.478055954	27.677651405	0.199595451	0.407448648315688	0.934010459338023	0.0984893891166573	0	1
Atic	27.30356216	27.47838593	27.31587791	27.1804924	27.21275711	27.03889084	27.32954216	27.46380806	27.35904884	1	27.298215102	27.297822475	-0.00039262700000009	0.997158227669873	0.998906850350349	0.00157794420029532	0	1
Asrgl1	28.78825951	29.13666534	29.05400848	29.03755569	28.66395569	28.65200043	28.47670746	29.22492599	29.05072975	1	28.936088942	28.8510909075	-0.0849980344999999	0.682488090720093	0.969347563194476	0.0449140527847437	0	0
Calca	27.59270477	27.47552872	27.06274605	27.51080894	27.11336708	26.78406715	26.70723724	27.3349762	27.62536812	1	27.351031112	27.1129121775	-0.238118934500001	0.383217225673926	0.92993556872551	0.104797333398228	0	0
Sv2b	28.38849831	28.507164	27.95171547	27.91036415	27.75056648	28.05447388	27.64845657	28.4733429	28.16199684	1	28.101661682	28.0845675475	-0.0170941344999989	0.941659073615437	0.996807074821133	0.00461378698577783	0	0
Tspan2	29.61395836	29.89738083	30.23066139	30.13944244	30.01916504	29.70755768	29.72901917	30.60898018	29.47017479	1	29.980121612	29.878932955	-0.101188657000002	0.728659232798352	0.97381550524629	0.0382796232761675	0	0
Blmh	27.80544281	27.92600632	27.79411316	27.46684456	27.46610451	27.21646118	27.48069954	27.76322365	27.47270393	1	27.691702272	27.483272075	-0.208430196999998	0.201731237345322	0.840843263902971	0.250091192698978	0	0
Lamp5	29.1667099	29.76858139	29.30407524	29.07914162	28.94223595	29.22598267	28.7643013	29.65561295	29.75750542	1	29.25214882	29.350850585	0.0987017649999977	0.726794870975164	0.97381550524629	0.0382796232761675	0	0
Chga	25.83566666	26.30688667	26.24148178	26.19336319	25.90946579	26.2807045	25.52235031	26.4976902	26.12734985	1	26.097372818	26.107023715	0.00965089700000021	0.968366185446257	0.997356706865624	0.00381851484989683	0	0
Ywhah	29.35367584	29.57798386	29.3495369	29.33694458	29.31594276	29.28989029	29.05323219	29.61826134	29.31368446	1	29.386816788	29.31876707	-0.068049718000001	0.616179520477562	0.967452632022175	0.0477370684826492	0	0
Psmb7	26.61702538	26.85750961	26.66648102	26.30086899	26.45054436	26.4016819	26.1483345	26.93736076	26.70009613	1	26.578485872	26.5468683225	-0.0316175495000017	0.87886548449056	0.994112812081485	0.00851851654495282	0	0
Ap1b1	29.15373611	29.52249336	29.32418633	29.19441605	29.0439167	29.06386185	28.86147881	29.63001251	29.40703773	1	29.24774971	29.240597725	-0.00715198500000014	0.971697113580156	0.997356706865624	0.00381851484989683	0	0
Map2k1	28.21641541	28.53261566	28.46896172	28.26601982	28.17278862	28.13087273	27.97801018	28.48826599	28.25972748	1	28.331360246	28.214219095	-0.117141151000002	0.403997992186554	0.934010459338023	0.0984893891166573	0	0
Ddah2	28.6678524	28.78777695	28.67841911	28.69079018	28.75321579	28.76051521	28.34692955	29.15158463	28.76452255	1	28.715610886	28.755887985	0.0402770990000008	0.82330940588611	0.989072613262925	0.0158516538334409	0	0
Lasp1	28.95962715	29.12986565	28.72004318	28.84002113	28.66519356	28.6153698	28.41334724	28.862957	29.17769241	1	28.862950134	28.7673416125	-0.0956085214999973	0.629377747735927	0.967452632022175	0.0477370684826492	0	0
Impa1	27.93595695	28.00873184	27.86384201	27.89585114	27.80716515	27.80946541	27.8067646	28.13782501	27.8453846	1	27.902309418	27.899859905	-0.00244951300000196	0.978793614162079	0.998644600173615	0.0019567550004088	0	0
Ly6h	27.95579338	27.93716431	27.88814735	27.763731	27.919487	27.86879539	27.2882843	28.03564262	28.46133041	1	27.892864608	27.91351318	0.0206485719999989	0.938023930439644	0.996807074821133	0.00461378698577783	0	0
Fam177a1	28.31248474	28.4601593	28.47134781	28.35136032	28.43410301	28.12689209	28.04153061	29.2515564	28.2725544	1	28.405891036	28.423133375	0.0172423389999992	0.955000070942565	0.996807074821133	0.00461378698577783	0	0
Acad9	32.0527153	31.84873581	32.23226547	32.17229843	32.10964203	32.37072372	32.52584457	31.6449337	32.04076385	1	32.083131408	32.14556646	0.0624350519999979	0.778097399372216	0.985667926832372	0.0208264127918489	0	1
Mapre3	28.64161682	28.58936882	28.15390396	27.96801758	27.87255669	27.77564621	27.84595299	28.42448425	28.45974922	1	28.245092774	28.1264581675	-0.118634606499999	0.639884790636158	0.968785866317373	0.0457502772772669	0	0
Gcdh	29.82299614	29.80793953	29.76452255	29.78020668	29.85389328	30.07660866	30.18565178	29.58272743	30.01391792	1	29.805911636	29.9647264475	0.158814811499997	0.316468236322197	0.912420139517751	0.13222980380316	0	1
Mrpl15	28.29412651	27.98855782	28.76268578	28.86418152	28.68780708	28.99551582	29.09388351	27.98326683	28.41494179	1	28.519471742	28.6219019875	0.102430245500003	0.752155060981074	0.980720427522672	0.0280861667105327	0	1
Mtx1	30.10724258	29.9174099	30.22859955	30.37420082	30.47348785	30.29810905	30.61016846	29.92834663	30.15055466	1	30.22018814	30.2467947	0.0266065600000012	0.883458008752822	0.994244112174792	0.00832798134330358	0	1
Actr1b	28.55711365	28.51816368	28.47645569	28.40070152	28.24574471	28.23635292	28.10222054	28.91222191	28.54947662	1	28.43963585	28.4500679975	0.0104321474999978	0.958829375356026	0.99721098545521	0.00402931898288142	0	0
Agl	28.45773506	28.84853745	28.56278229	28.24290848	28.31904793	27.96347618	28.16516495	29.06657219	28.84168625	1	28.486202242	28.5092248925	0.0230226504999997	0.939455781566286	0.996807074821133	0.00461378698577783	0	0
Scg2	30.72285271	30.99772453	30.90881348	30.90073967	30.6173687	30.77116585	30.14151001	31.12441635	31.2349205	1	30.829499818	30.8180031775	-0.011496640499999	0.966610735115536	0.997356706865624	0.00381851484989683	0	0
Glyat	25.63096809	25.53225517	25.80122948	26.24477768	26.06269455	26.23086739	26.38848877	25.57395172	25.65373421	1	25.854384994	25.9617605225	0.1073755285	0.676402986353206	0.968785866317373	0.0457502772772669	0	1
Grhpr	29.31529427	29.3971138	29.43755913	29.41834259	29.44124413	29.31218147	29.51551628	29.63079453	29.16947174	1	29.401910784	29.406991005	0.0050802209999965	0.964371125993358	0.997356706865624	0.00381851484989683	0	1
Klc2	27.08658981	26.85037231	26.31901741	27.0508213	25.74540138	27.28890038	26.94614792	26.09420204	26.67491531	1	26.610440442	26.7510414125	0.1406009705	0.707595469038804	0.971297679109765	0.0420145805413897	0	0
Plp1	35.54279327	35.48287201	35.45362854	35.38872528	35.40554428	35.06036758	35.21546936	35.90675735	35.4417305	1	35.454712676	35.4060811975	-0.048631478499999	0.810385873335505	0.987634179322089	0.0179513298068083	0	0
Rpl23a	27.60861778	28.49912453	27.75324631	27.62324142	27.71076202	28.16971016	27.88393211	27.62229919	27.58810043	1	27.838998412	27.8160104725	-0.0229879394999983	0.917864995438428	0.994244112174792	0.00832798134330358	0	0
Rpl38	26.29826736	26.44698524	25.45425224	25.72629547	25.29949951	25.31183052	25.10265541	25.71261406	26.21483231	1	25.845059964	25.585483075	-0.259576889000002	0.463841543880008	0.947945719400924	0.0771236439844364	0	0
Calb2	29.29090118	29.32996941	29.09621239	29.0650444	28.8437252	28.63932419	28.6740799	29.35795975	29.12659645	1	29.125170516	28.9494900725	-0.175680443500003	0.416288816974371	0.943991123529453	0.0831548010844059	0	0
	28.12947273	28.3213501	28.28354645	28.0673542	28.0649929	27.98378372	27.66441345	28.79035759	28.38092422	1	28.173343276	28.204869745	0.0315264689999992	0.906957408626168	0.994244112174792	0.00832798134330358	0	0
Aars	28.43167305	28.69589233	28.42674446	28.31404114	28.25318146	28.22237015	27.93974495	28.70805168	28.64016914	1	28.424306488	28.37758398	-0.0467225079999984	0.823552809986992	0.989072613262925	0.0158516538334409	0	0
Slc6a1	31.67295074	31.94127464	31.71528244	31.46055984	31.46082878	31.44450569	31.20888519	32.0148468	31.93840218	1	31.650179288	31.651659965	0.00148067699999999	0.994792104380573	0.998906850350349	0.00157794420029532	0	0
Mrpl19	27.66278648	27.65423965	28.17076111	28.25583839	28.01006699	28.20850754	28.42143631	27.55592537	27.94706726	1	27.950738524	28.03323412	0.0824955959999976	0.727295903826979	0.97381550524629	0.0382796232761675	0	1
Oxct1	33.97472382	33.88499069	34.35894775	34.42229462	34.29532623	34.45693588	34.59487534	33.73791504	34.14982986	1	34.187256622	34.23488903	0.0476324079999983	0.836268406995791	0.989681560951639	0.0149636952887656	0	1
Phpt1	26.1703167	26.46467209	26.24783134	26.41763115	26.13108444	26.18362808	26.16700935	26.48429871	26.55726242	1	26.286307144	26.34804964	0.0617424960000008	0.629373549712829	0.967452632022175	0.0477370684826492	0	0
Alb	33.74830246	33.93530655	32.83430099	33.0719986	33.56280136	33.35881424	33.72130585	32.99931335	32.82649231	1	33.430541992	33.2264814375	-0.204060554500003	0.500294163215109	0.947945719400924	0.0771236439844364	0	0
Mapre2	27.70770454	27.74515724	27.47510338	27.49197769	27.42654419	27.34185028	27.37856865	27.92173004	27.38656616	1	27.569297408	27.5071787825	-0.0621186255000019	0.704318669831621	0.971297679109765	0.0420145805413897	0	0
Cap2	25.99903488	26.16093445	26.10425568	25.45249367	25.37034416	25.34769821	25.37636757	26.16835785	25.97852898	1	25.817412568	25.7177381525	-0.0996744154999973	0.72271316899268	0.97381550524629	0.0382796232761675	0	0
Eif2s1	25.43679237	25.50400352	25.32216835	25.57455826	25.40093422	25.3933754	25.21652603	25.28855705	25.44793129	1	25.447691344	25.3365974425	-0.111093901499999	0.14859141628894	0.804879747044149	0.313154841228325	0	0
Ptprs	26.54512978	26.4311676	26.90219307	26.90380096	26.71221924	26.99296761	26.32182312	27.00528145	26.57497025	1	26.69890213	26.7237606075	0.0248584775000005	0.902215619019327	0.994244112174792	0.00832798134330358	0	0
Ahcyl1	31.57115746	31.97915268	31.75748062	31.66680717	31.48790741	31.66524124	31.31683731	32.18714142	31.89489746	1	31.692501068	31.7660293575	0.073528289500004	0.733809815033805	0.97381550524629	0.0382796232761675	0	0
Cct4	29.39823723	29.38998604	29.23988533	29.18536949	29.11372757	29.03127098	28.91782379	29.54743767	29.36054611	1	29.265441132	29.2142696375	-0.0511714945000001	0.759622708717838	0.980744563247299	0.0280506621357449	0	0
Amacr	26.35664177	26.02960014	26.37125778	26.56770706	26.29662323	26.67271805	26.55294609	26.27197075	26.42763138	1	26.324365996	26.4813165675	0.156950571500001	0.239824284555495	0.856897123881653	0.222806085152548	0	1
Slc25a15	26.85584641	26.73416328	27.07673645	26.89319229	27.1614933	27.02564621	27.38071632	26.68143845	26.78119278	1	26.944286346	26.96724844	0.0229620940000004	0.900614175968945	0.994244112174792	0.00832798134330358	0	1
Mrps30	27.73262978	27.80562782	28.03204727	28.18139267	28.10856438	28.23130417	28.3304615	27.61586189	27.94067001	1	27.972052384	28.0295743925	0.0575220085000012	0.766460982261223	0.980744563247299	0.0280506621357449	0	1
Amer2	26.99004745	27.06671333	26.96982956	28.0673542	26.53417015	26.69564438	27.27994347	27.22471809	27.01881981	1	27.125622938	27.0547814375	-0.0708415004999985	0.812581963579598	0.987634179322089	0.0179513298068083	0	0
Rad23b	26.33552551	26.17093849	26.21318436	26.04454041	26.0022583	26.07603264	26.08212852	26.20560646	26.0709877	1	26.153289414	26.10868883	-0.0446005840000012	0.536746164385675	0.950455675273031	0.07330874687188	0	0
Fastkd2	26.26614571	26.0683136	26.6408596	26.51347733	26.66682053	26.47656441	26.86590767	25.92085457	26.00956917	1	26.431123354	26.318223955	-0.112899399	0.669387654746163	0.968785866317373	0.0457502772772669	0	1
Anxa7	26.95825768	27.23210335	26.66394615	26.57770157	26.41179276	26.79122734	26.3669796	26.62882805	27.03946495	1	26.768760302	26.706624985	-0.0621353170000027	0.768584755416936	0.981275934994445	0.0272692152508562	0	0
Mrpl39	27.48949242	27.3870182	27.88750839	27.91501808	27.81756973	27.93213272	28.02490616	27.28969193	27.73676491	1	27.699321364	27.74587393	0.0465525660000026	0.82135404046915	0.989072613262925	0.0158516538334409	0	1
Poldip2	28.46331978	28.39905167	28.7579422	28.85971642	28.68160629	29.02304459	29.16097641	28.1659317	28.43268967	1	28.632327272	28.6956605925	0.0633333205	0.814874541624389	0.987634179322089	0.0179513298068083	0	1
Psmd1	26.65130043	26.61960983	26.01599503	26.3173008	26.46928406	25.97050858	26.33101273	26.55018234	26.5425415	1	26.41469803	26.3485612875	-0.0661367424999995	0.723205629360023	0.97381550524629	0.0382796232761675	0	0
Map2	30.72171402	31.07921791	29.79771996	29.96471596	29.60712814	29.81381416	29.74778366	30.21702766	30.55905724	1	30.234099198	30.08442068	-0.149678517999998	0.674577779833313	0.968785866317373	0.0457502772772669	0	0
Psmd4	26.12330818	26.93156815	26.67037773	25.92643166	26.44660568	26.4426403	26.37512589	26.64601326	26.41867638	1	26.41965828	26.4706139575	0.0509556774999993	0.800523022726124	0.986810056124236	0.0191556773374463	0	0
Abcb10	26.50219917	26.49244308	26.56975746	26.40543747	26.72351265	26.78056717	26.97328186	26.2123394	26.49162674	1	26.538669966	26.6144537925	0.0757838265000004	0.689349692146912	0.969699670881879	0.0443901005971624	0	1
Iqsec1	26.77875137	26.73711967	26.78874016	26.1196537	26.63006401	26.20386314	25.95393562	26.9281826	26.5136795	1	26.610865782	26.399915215	-0.210950567000001	0.428007593807489	0.944283351474719	0.0827082602701432	0	0
Gpr56	25.46811867	25.56845474	25.47528076	25.67935944	25.62617111	25.75890541	25.20672417	25.73109627	25.55238914	1	25.563476944	25.5622787475	-0.00119819650000252	0.993314612723017	0.998906850350349	0.00157794420029532	0	0
Sarm1	24.81841087	24.48357582	24.99202728	25.17561913	24.82096863	25.16658783	25.12827301	24.85891914	24.37789154	1	24.858120346	24.88291788	0.0247975340000011	0.91237694708187	0.994244112174792	0.00832798134330358	0	0
Adck1	28.31579018	28.2362175	28.27464294	28.14819336	28.23098183	28.52048874	28.47063065	28.13244247	28.53756714	1	28.241165162	28.41528225	0.174117087999999	0.1642965068261	0.823699374824213	0.279810201151439	0	1
Scn1a	27.31734467	27.54340553	27.56866455	27.19399261	26.68782425	27.25367737	26.47250175	27.67397881	27.51186562	1	27.262246322	27.2280058875	-0.0342404344999991	0.916446288591125	0.994244112174792	0.00832798134330358	0	0
Mrpl16	27.45560074	27.31639481	27.98098183	28.02862549	27.65676498	28.12433052	28.13731384	27.07851982	27.72240639	1	27.68767357	27.7656426425	0.0779690725000002	0.795980091328509	0.986810056124236	0.0191556773374463	0	1
Kpnb1	29.5632	29.60074615	29.63777924	29.51366425	29.32312393	29.29655647	29.0927124	29.81152725	29.52644348	1	29.527702714	29.4318099	-0.095892813999999	0.592033208689122	0.961768967389068	0.0562377181811037	0	0
H1f0	30.64504051	29.41087341	30.51064873	30.08473969	30.80528259	29.47701645	30.31359863	30.74382591	31.04221535	1	30.291316986	30.394164085	0.102847098999998	0.816033729709425	0.987634179322089	0.0179513298068083	0	0
Tln2	28.73779678	29.01387787	29.19190025	29.01262665	28.50313187	28.24404335	27.33296013	29.3659153	28.88228416	1	28.891866684	28.456300735	-0.435565949000001	0.401106889167415	0.934010459338023	0.0984893891166573	0	0
Dbnl	28.12114525	28.19029999	28.24270439	28.34339714	28.00300407	27.94664955	27.62163734	28.26874352	28.28914261	1	28.180110168	28.031543255	-0.148566913	0.428037734279354	0.944283351474719	0.0827082602701432	0	0
Gpr37	27.00313759	27.58566666	26.93179321	26.67841911	26.81836319	26.78238106	26.84923935	26.74425888	26.85346985	1	27.003475952	26.807337285	-0.196138667	0.27835611994341	0.879331305749583	0.18552126272957	0	0
Dtymk	28.08651352	27.47297478	28.17073822	28.43207169	28.38098526	28.44870567	28.63020325	27.47018433	28.02641106	1	28.108656694	28.1438760775	0.0352193834999994	0.913479296596629	0.994244112174792	0.00832798134330358	0	0
Tmem14c	26.85774612	27.02823067	27.13814354	27.03527641	27.05377579	27.22034264	27.59811211	26.62825775	26.92987633	1	27.022634506	27.0941472075	0.0715127015000014	0.756164240105154	0.980744563247299	0.0280506621357449	0	1
Mtpap	26.88349342	26.55396461	26.76312828	27.3173008	27.16796494	27.2974968	27.6563549	26.23305511	26.69049835	1	26.93717041	26.96935129	0.0321808799999985	0.929982292859205	0.994698175729444	0.00766926414078909	0	1
Dpysl2	34.49910736	34.71857834	34.36912537	34.37794113	34.36694717	34.13934708	34.13227463	34.68741989	34.48087311	1	34.466339874	34.3599786775	-0.106361196500004	0.518993477914848	0.947945719400924	0.0771236439844364	0	0
Mrpl30	26.48736954	26.52735519	26.67860031	26.94033241	26.49441338	26.12488747	27.02072716	26.58749199	26.50920868	1	26.625614166	26.560578825	-0.0650353410000015	0.763444156369577	0.980744563247299	0.0280506621357449	0	1
Dhcr7	26.83990097	26.97410393	26.89867973	26.54652786	26.5520668	25.53222466	25.18483925	26.95515633	26.40757751	1	26.762255858	26.0199494375	-0.7423064205	0.162535936989326	0.823699374824213	0.279810201151439	0	0
Mccc1	31.73133659	31.71595764	31.61315918	31.56144905	31.67745209	31.82928085	32.0890274	31.26673508	31.73382187	1	31.65987091	31.7297163	0.0698453900000011	0.714224635311454	0.973300197959648	0.039043246396361	0	1
Vmp1	26.71378136	26.66736794	26.92320442	26.21179199	26.66884995	26.50505638	25.71106529	26.83707619	26.7565918	1	26.636999132	26.452447415	-0.184551716999998	0.546957722528791	0.951746018541274	0.0713514653430865	0	0
Ckb	34.90996552	35.28980637	35.04981995	35.04986191	34.90470505	34.86177444	35.0200882	35.28747177	35.28944778	1	35.04083176	35.1146955475	0.0738637875000094	0.58266093797781	0.961157122966401	0.0571558033312235	0	0
Slc4a10	27.07612419	27.33841133	27.37708092	26.67330551	26.73375511	27.35009575	25.99245834	27.7610054	27.26212692	1	27.039735412	27.0914216025	0.0516861904999999	0.905793928019875	0.994244112174792	0.00832798134330358	0	0
Hnrnpc	25.25740433	26.81518936	26.96840096	26.38717461	26.51333427	26.64299393	26.38848877	25.9542141	24.87464523	1	26.388300706	25.9650855075	-0.423215198499999	0.423397679893499	0.944283351474719	0.0827082602701432	0	0
Arf4	26.87179375	27.18177223	26.97169304	26.76749229	26.91479111	26.72871208	26.52266502	27.21881866	27.03396416	1	26.941508484	26.87603998	-0.0654685039999983	0.718573721534105	0.97381550524629	0.0382796232761675	0	0
Ufc1	25.01030731	25.02168083	24.95575523	24.91561127	24.60594368	24.92931175	25.03515053	24.76822472	25.12382126	1	24.901859664	24.964127065	0.0622674009999997	0.582976800887099	0.961157122966401	0.0571558033312235	0	0
Slc12a6	25.23855972	25.88710213	25.65231133	25.1241169	25.09059143	25.25932693	25.43144608	25.68032455	25.23801231	1	25.398536302	25.4022774675	0.00374116549999925	0.984731147231545	0.998644600173615	0.0019567550004088	0	0
Sptbn4	28.19232368	28.25619888	28.32902908	28.31684875	28.45466042	27.83839989	27.95335388	28.74478912	28.02199936	1	28.309812162	28.1396355625	-0.1701765995	0.472176682347318	0.947945719400924	0.0771236439844364	0	0
Cct3	33.87458801	34.04644775	33.70815659	33.65464401	33.69545364	33.57846451	33.4253006	34.11155701	33.87202072	1	33.795858	33.74683571	-0.0490222899999964	0.785571036931065	0.986810056124236	0.0191556773374463	0	0
Csnk2a1	28.01958847	28.59088707	28.0846386	27.86058998	27.919487	27.96333885	27.07377815	28.31360817	27.94156456	1	28.095038224	27.8230724325	-0.271965791500001	0.40269092675589	0.934010459338023	0.0984893891166573	0	0
Bcam	28.01634979	27.52043343	28.341362	27.85066986	27.99277687	27.76154518	26.55768013	28.35095978	28.17457581	1	27.94431839	27.711190225	-0.233128165	0.61524613345111	0.967452632022175	0.0477370684826492	0	0
Kcnc1	26.4050312	27.06373405	26.5206871	26.27688599	26.4241581	26.28476906	26.22995186	26.89359665	26.58505821	1	26.538099288	26.498343945	-0.0397553430000031	0.852437545248289	0.991444832611967	0.0123955966958862	0	0
L2hgdh	28.08405685	28.09858513	28.27568626	28.39992714	28.39005661	28.65505981	28.77737236	27.99593353	28.0326767	1	28.249662398	28.3652606	0.115598202000001	0.622337263280596	0.967452632022175	0.0477370684826492	0	1
Dbn1	27.638134	27.67202377	27.90003395	27.6639061	27.49423027	27.3213501	26.86938286	27.94475174	27.47463989	1	27.673665618	27.4025311475	-0.271134470500002	0.313941494465799	0.912420139517751	0.13222980380316	0	0
Tppp	31.76192474	31.97876167	31.56210899	31.56579018	31.70931625	31.64396667	31.52458572	32.09696198	31.77053642	1	31.715580366	31.7590126975	0.0434323315	0.776471656985286	0.985087600917172	0.0216760700246902	0	0
Ckap5	28.54997253	28.58906555	28.57302475	28.32849503	28.33870888	28.18841362	28.07900238	28.75827599	28.56454468	1	28.475853348	28.3975591675	-0.0782941805000021	0.669006836006055	0.968785866317373	0.0457502772772669	0	0
Mccc2	31.19697762	31.13206863	31.05073738	31.07195091	31.11433601	31.29052162	31.42854691	30.77289772	31.25574875	1	31.11321411	31.18692875	0.0737146399999986	0.644741837678008	0.968785866317373	0.0457502772772669	0	1
Mut	30.4424324	30.50246811	30.50436401	30.51620293	30.48649216	30.84983635	30.96973228	30.26567459	30.62156677	1	30.490391922	30.6767024975	0.186310575499999	0.315587540765068	0.912420139517751	0.13222980380316	0	1
Prkaca	26.63164139	26.6315918	26.69975281	26.14979744	26.76173592	26.69444847	26.07355309	26.85007477	26.51749229	1	26.574903872	26.533892155	-0.0410117169999999	0.845182278966416	0.989681560951639	0.0149636952887656	0	0
Svip	27.73114204	27.8436203	27.89116478	27.88936806	27.8164711	28.24404335	27.86944199	28.18020821	27.84364891	1	27.834353256	28.034335615	0.199982359	0.147362483654042	0.804879747044149	0.313154841228325	0	0
Tmem201	26.26118469	26.38103104	26.55580139	26.48621941	26.12656212	25.29319572	25.09482574	26.75728989	26.46274757	1	26.36215973	25.90201473	-0.460144999999997	0.350839233005145	0.923021201566503	0.115564308290899	0	0
Pde12	25.51162338	25.67122841	25.75763321	26.06072807	25.66607475	25.77722168	25.96556473	25.20772934	25.52378654	1	25.733457564	25.6185755725	-0.114881991500003	0.568305780330378	0.959726769992154	0.0593043595574808	0	1
Chchd2/Zbed5	28.21572113	28.02173424	29.1981678	29.49052429	29.21513176	29.16415787	29.25797653	28.11560059	28.70704651	1	28.828255844	28.811195375	-0.0170604690000005	0.966729797366213	0.997356706865624	0.00381851484989683	0	0
Entpd3	26.49435234	26.72175407	26.62672806	26.34676933	26.22307014	26.46506882	26.12994576	26.87707138	26.47484016	1	26.482534788	26.48673153	0.00419674200000131	0.98206225017867	0.998644600173615	0.0019567550004088	0	0
Psmd9	25.90987778	25.86021042	25.55001259	25.98483276	25.15665054	25.91549683	25.63865089	25.46004677	25.67365646	1	25.692316818	25.6719627375	-0.0203540805000024	0.913171021444941	0.994244112174792	0.00832798134330358	0	0
Trpm3	25.86587334	26.38845634	26.44939613	25.90571976	26.08981514	25.89190674	25.88301659	26.61023903	26.32732582	1	26.139852142	26.178122045	0.0382699029999998	0.864747680413231	0.991745906331016	0.0119575575741602	0	0
Hsd17b10	31.31694603	31.18201447	31.44462967	31.41382217	31.3817482	31.68110275	31.94235802	31.06999969	31.41510773	1	31.347832108	31.5271420475	0.179309939500001	0.412816196690396	0.940683862016859	0.0882181406176129	0	1
Slc2a3	29.74586296	29.9321537	29.80814743	29.72016525	29.45683479	29.69358444	29.17809486	30.12484741	30.08689308	1	29.732632826	29.7708549475	0.0382221214999987	0.878528228174896	0.994112812081485	0.00851851654495282	0	0
Arpc2	29.27007103	29.38946152	29.105196	29.11558914	28.9863224	28.91295052	28.80450439	29.38978004	29.33669853	1	29.173328018	29.11098337	-0.0623446479999998	0.721062784034939	0.97381550524629	0.0382796232761675	0	0
Coq5	27.58111191	27.34836578	27.61845398	27.83207321	27.82665825	27.72289467	27.99064255	26.74579239	28.15518379	1	27.641332626	27.65362835	0.0122957239999977	0.97213709831588	0.997356706865624	0.00381851484989683	0	1
Mrpl11	26.85031319	27.15267181	27.61069679	27.37376595	27.27941132	27.35951042	27.74490166	26.99776459	26.78668594	1	27.253371812	27.2222156525	-0.0311561595000001	0.903801380556942	0.994244112174792	0.00832798134330358	0	1
Tceb2	27.98220634	27.87487411	27.94050217	27.65720749	27.83448601	27.6616993	27.53222466	27.94536591	27.8147316	1	27.857855224	27.7385053675	-0.119349856500001	0.309759557898855	0.910570779375147	0.135156931518577	0	0
Ahcy	28.06442833	28.26617622	27.95944595	27.96727562	27.70226479	27.75897408	27.43841171	28.45020294	28.27453232	1	27.991918182	27.9805302625	-0.0113879194999988	0.965884438885671	0.997356706865624	0.00381851484989683	0	0
Alcam	30.42086411	30.4700489	30.56814766	30.30953789	30.29247093	30.45238304	29.95331192	30.79973602	30.58718872	1	30.412213898	30.448154925	0.0359410269999998	0.858199395269442	0.991654422161605	0.0120906459433885	0	0
Acsl6	33.28802109	33.24845123	32.99061584	32.91212845	32.97073746	33.03374863	33.10039902	33.11263657	33.31392288	1	33.081990814	33.140176775	0.0581859609999995	0.572281477961761	0.960794681172743	0.0576999303831018	0	1
Ank1	30.89240265	31.00687981	31.25563622	31.02356529	30.82133865	30.80597305	30.52789879	31.28245163	31.17215157	1	30.999964524	30.94711876	-0.0528457640000006	0.792338831830363	0.986810056124236	0.0191556773374463	0	0
Coro1c	28.72323608	28.85189247	28.76746178	28.66588783	28.51150703	28.42456245	28.25245857	28.84017181	28.96295357	1	28.703997038	28.6200366	-0.0839604380000019	0.662876869067472	0.968785866317373	0.0457502772772669	0	0
Cd200	29.78919983	29.41453743	29.29825211	29.05836296	29.1021328	29.34051323	28.56824684	29.6812706	29.8696785	1	29.332497026	29.3649272925	0.0324302665000005	0.922883529063903	0.994244112174792	0.00832798134330358	0	0
Lancl2	27.69836235	27.97809219	27.34498596	27.4396801	27.29990005	27.07612419	26.46459389	27.79544449	28.052351	1	27.55220413	27.3471283925	-0.2050757375	0.620927836599548	0.967452632022175	0.0477370684826492	0	0
Cyp46a1	25.77727127	25.67649651	25.91419792	25.75485992	25.56147957	25.670187	25.6265049	25.59680557	26.10905838	1	25.736861038	25.7506389625	0.0137779244999976	0.92249766741063	0.994244112174792	0.00832798134330358	0	0
Gjc3	28.37600327	28.79921722	28.91777992	28.71171379	28.54179955	28.72330093	27.88890266	29.37641716	28.91003609	1	28.66930275	28.72466421	0.0553614600000003	0.873935898253988	0.993233838563468	0.00979468124202784	0	0
Mecr	30.49061012	30.4951458	30.85919762	30.91655731	30.80869865	31.02287102	31.13485527	30.24291992	30.65535736	1	30.7140419	30.7640008925	0.0499589924999988	0.83207831631348	0.989114058477055	0.0157912016973934	0	1
Gad2	29.37794876	29.59245491	29.60409164	29.50526237	28.9971199	29.06703377	28.27597618	29.54825592	29.95338058	1	29.415375516	29.2111616125	-0.204213903500001	0.620449677175076	0.967452632022175	0.0477370684826492	0	0
Ca14	29.2724762	29.43829346	29.10447121	29.05354309	29.24841499	29.26239586	29.36395454	29.38498306	28.98767853	1	29.22343979	29.2497529975	0.0263132074999994	0.825023561946227	0.989072613262925	0.0158516538334409	0	0
Sec24c	26.93825912	26.94251633	27.30478096	27.00227928	26.0135479	25.96930313	26.69311333	26.66382408	27.63968658	1	26.840276718	26.74148178	-0.0987949379999975	0.816984078237399	0.987634179322089	0.0179513298068083	0	0
